b'\xe8\x8b\xb1\xe9\x9b\x84\xe4\xbc\x9d\xe8\xaa\xac',b'Xelvis  \xe3\x81\xae\xe3\x81\xbe\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x8a\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x96\xe9\x85\x8d\xe4\xbf\xa1 https://t.co/CQTAaOIZSk @YouTube\xe3\x82\x88\xe3\x82\x8a \n#\xe5\x89\xb5\xe3\x81\xae\xe8\xbb\x8c\xe8\xb7\xa1 #\xe8\x8b\xb1\xe9\x9b\x84\xe4\xbc\x9d\xe8\xaa\xac #PS4',1601656876.299386
b'PS4',b'Xelvis  \xe3\x81\xae\xe3\x81\xbe\xe3\x81\xa3\xe3\x81\x9f\xe3\x82\x8a\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x96\xe9\x85\x8d\xe4\xbf\xa1 https://t.co/CQTAaOIZSk @YouTube\xe3\x82\x88\xe3\x82\x8a \n#\xe5\x89\xb5\xe3\x81\xae\xe8\xbb\x8c\xe8\xb7\xa1 #\xe8\x8b\xb1\xe9\x9b\x84\xe4\xbc\x9d\xe8\xaa\xac #PS4',1601656876.302386
b'PS4share',b'RT @shanishani3762: \xe5\x88\xb0\xe5\xba\x95\xe8\xa8\xb1\xe3\x81\x95\xe3\x82\x8c\xe3\x82\x8b\xe3\x81\xb9\xe3\x81\x8d\xe8\xa1\x8c\xe7\x82\xba\xe3\x81\xa7\xe3\x81\xaf\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe3\x81\x8a\xe3\x82\x82\xe3\x81\x86 #PS4share\n\nhttps://t.co/D6GiUXSEWa https://t.co/mS1ZH8Nfxc',1601656876.444419
b'\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xb8',b'RT @Rainbow6JP: 10/6(\xe7\x81\xab)19\xe6\x99\x82\xe5\x85\xac\xe9\x96\x8b\xef\xbc\x81\n\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9 \xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xb8\xe3\x81\xaee\xe3\x82\xb9\xe3\x83\x9d\xe3\x83\xbc\xe3\x83\x84\xe3\x81\xae\xe4\xb8\x96\xe7\x95\x8c\xe3\x81\x8c\xe3\x81\xbe\xe3\x82\x8b\xe3\x82\x8f\xe3\x81\x8b\xe3\x82\x8a\xef\xbc\x81\n\xe3\x80\x8c\xe5\xb2\xa1\xe5\x89\xaf\xe9\xba\xbb\xe5\xb8\x8c\xe3\x81\xae\xe3\x83\x8f\xe3\x83\x9e\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x82e\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\xe3\x80\x8dEp.5 \xe3\x82\xb2\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xaf CYCLOPS athlete gaming \xe3\x81\xaeXQQ\xe3\x82\xb3\xe3\x83\xbc\xe3\x83\x81\xe3\x81\xa7\xe3\x81\x99\xef\xbc\x81\n\n#\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xb8 #R6\xe2\x80\xa6',1601656876.481427
b'R6',b'RT @Rainbow6JP: 10/6(\xe7\x81\xab)19\xe6\x99\x82\xe5\x85\xac\xe9\x96\x8b\xef\xbc\x81\n\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9 \xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xb8\xe3\x81\xaee\xe3\x82\xb9\xe3\x83\x9d\xe3\x83\xbc\xe3\x83\x84\xe3\x81\xae\xe4\xb8\x96\xe7\x95\x8c\xe3\x81\x8c\xe3\x81\xbe\xe3\x82\x8b\xe3\x82\x8f\xe3\x81\x8b\xe3\x82\x8a\xef\xbc\x81\n\xe3\x80\x8c\xe5\xb2\xa1\xe5\x89\xaf\xe9\xba\xbb\xe5\xb8\x8c\xe3\x81\xae\xe3\x83\x8f\xe3\x83\x9e\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x82e\xe3\x81\xa7\xe3\x81\x99\xe3\x81\x8b\xef\xbc\x9f\xe3\x80\x8dEp.5 \xe3\x82\xb2\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xaf CYCLOPS athlete gaming \xe3\x81\xaeXQQ\xe3\x82\xb3\xe3\x83\xbc\xe3\x83\x81\xe3\x81\xa7\xe3\x81\x99\xef\xbc\x81\n\n#\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x9c\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x82\xb7\xe3\x83\xbc\xe3\x82\xb8 #R6\xe2\x80\xa6',1601656876.485428
b'UNGA',"b'RT @UNYouthEnvoy: \xf0\x9f\x93\xa2 Join me for the #UNGA high-level meeting on combating the shrinking of civic space due to #COVID19, together with:\n \n@D\xe2\x80\xa6'",1601656876.755488
b'COVID19',"b'RT @UNYouthEnvoy: \xf0\x9f\x93\xa2 Join me for the #UNGA high-level meeting on combating the shrinking of civic space due to #COVID19, together with:\n \n@D\xe2\x80\xa6'",1601656876.75749
b'SCOTUS',"b'Society opinions on social issues change, sometimes very rapidly, thus #SCOTUS justices may age out of touch with s\xe2\x80\xa6 https://t.co/SuKz6C0863'",1601656876.785495
b'XboxSeriesX',b'RT @soujirou0921: \xf0\x9f\x92\xab11\xe6\x9c\x8810\xe6\x97\xa5\xe7\x99\xba\xe5\xa3\xb2\xf0\x9f\x92\xab\nXbox Series S\n\xf0\x9f\x92\x9d\xe5\x87\x84\xe3\x81\x84\xe4\xba\xba\xe6\xb0\x97\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xf0\x9f\x92\x9d\n\n\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x80\xe9\x9b\xbb\xe6\xa9\x9f\xe3\x81\xa710\xe6\x9c\x886\xe6\x97\xa5(\xe7\x81\xab)23:59\xe3\x81\xbe\xe3\x81\xa7\xe6\x8a\xbd\xe9\x81\xb8\xf0\x9f\x91\x87\nhttps://t.co/iwuo5v3TVh\n\n\xe2\x9d\xa3\xef\xb8\x8f\xe5\xae\x9a\xe4\xbe\xa1\xe8\xb3\xbc\xe5\x85\xa5\xe3\x81\xae\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xb3\xe3\x82\xb9\xe2\x9d\xa3\xef\xb8\x8f\n#XboxSeriesX\n#XboxSer\xe2\x80\xa6',1601656876.836507
b'XboxSer',b'RT @soujirou0921: \xf0\x9f\x92\xab11\xe6\x9c\x8810\xe6\x97\xa5\xe7\x99\xba\xe5\xa3\xb2\xf0\x9f\x92\xab\nXbox Series S\n\xf0\x9f\x92\x9d\xe5\x87\x84\xe3\x81\x84\xe4\xba\xba\xe6\xb0\x97\xe3\x81\xa7\xe3\x81\x99\xe3\x81\xad\xf0\x9f\x92\x9d\n\n\xe3\x83\xa4\xe3\x83\x9e\xe3\x83\x80\xe9\x9b\xbb\xe6\xa9\x9f\xe3\x81\xa710\xe6\x9c\x886\xe6\x97\xa5(\xe7\x81\xab)23:59\xe3\x81\xbe\xe3\x81\xa7\xe6\x8a\xbd\xe9\x81\xb8\xf0\x9f\x91\x87\nhttps://t.co/iwuo5v3TVh\n\n\xe2\x9d\xa3\xef\xb8\x8f\xe5\xae\x9a\xe4\xbe\xa1\xe8\xb3\xbc\xe5\x85\xa5\xe3\x81\xae\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xb3\xe3\x82\xb9\xe2\x9d\xa3\xef\xb8\x8f\n#XboxSeriesX\n#XboxSer\xe2\x80\xa6',1601656876.839508
b'CBLoL',b'RT @Skeattt: O #CBLoL 2021 foi anunciado.\n\nCruzeiro eSports\nFalkol Prodigy\nFlamengo Esports\nFURIA Esports\nINTZ\nKaBuM! e-Sports\nLOUD\npaiN Ga\xe2\x80\xa6',1601656877.02855
b'royalehigh',b'Selling Babydoll Set\n\nLooking for Diamonds \n\n#royalehigh #royalehightrading #royalehightradings #royalehighoffer\xe2\x80\xa6 https://t.co/qXfTjwNBtR',1601656877.636687
b'royalehightrading',b'Selling Babydoll Set\n\nLooking for Diamonds \n\n#royalehigh #royalehightrading #royalehightradings #royalehighoffer\xe2\x80\xa6 https://t.co/qXfTjwNBtR',1601656877.639688
b'royalehightradings',b'Selling Babydoll Set\n\nLooking for Diamonds \n\n#royalehigh #royalehightrading #royalehightradings #royalehighoffer\xe2\x80\xa6 https://t.co/qXfTjwNBtR',1601656877.641688
b'royalehighoffer',b'Selling Babydoll Set\n\nLooking for Diamonds \n\n#royalehigh #royalehightrading #royalehightradings #royalehighoffer\xe2\x80\xa6 https://t.co/qXfTjwNBtR',1601656877.644689
b'Anime',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656877.992767
b'manga',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656877.995768
b'humor',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656877.998769
b'\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.000768
b'\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.00377
b'\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.00677
b'videojuegos',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.009771
b'\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.011772
b'ranking',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.015772
b'\xe7\xb4\xb9\xe4\xbb\x8b',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.019773
b'\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.022774
b'youtube',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.025775
b'youtuber',b'RT @OtakuStyle1: \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\n\n#Anime #manga #humor #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x80\x80#\xe3\x81\xbe\xe3\x82\x93\xe3\x81\x8c #\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3 #\xe3\x82\xa2\xe3\x83\x8b\xe3\x83\xa1\xe3\x82\xb3\xe3\x83\xa1\xe3\x83\x87\xe3\x82\xa3#\xe3\x82\xb2\xe3\x83\xbc\xe3\x83\xa0 #videojuegos #\xe3\x83\xa9\xe3\x83\xb3\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0 #ranking #\xe7\xb4\xb9\xe4\xbb\x8b #\xe3\x81\x8a\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81 #youtube #youtuber\xe2\x80\xa6',1601656878.028775
b'CONCOURS',b'RT @ChocoBonPlan: \xf0\x9f\x8e\x81#CONCOURS\n\nFIFA 21 (PS4) \xc3\xa0 gagner !\n\nPour participer : \n\nSuivre @EnebaFr et @ChocoBonPlan\n+ RT ce Tweet\n\nSi vous avez d\xc3\xa9\xe2\x80\xa6',1601656878.035777
b'Apex\xe5\x8b\x9f\xe9\x9b\x86',b'\xe3\x82\xab\xe3\x82\xb8\xe3\x83\xa5\xe3\x82\xa2\xe3\x83\xabor\xe3\x83\xaa\xe3\x83\x96\xe3\x83\x80\xe3\x82\xa4\xe3\x83\x96@1\n\xe3\x81\x82\xe3\x82\x8b\xe7\xa8\x8b\xe5\xba\xa6\xe5\x8b\x95\xe3\x81\x91\xe3\x82\x8b\xe6\x96\xb9\xe3\x81\xaa\xe3\x82\x89\xe8\xaa\xb0\xe3\x81\xa7\xe3\x82\x82\n\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe3\x83\xa9\xe3\x80\x81\xe3\x83\x91\xe3\x82\xb9\xe3\x80\x86\n\n#Apex\xe5\x8b\x9f\xe9\x9b\x86\n#ps4',1601656878.262828
b'ps4',b'\xe3\x82\xab\xe3\x82\xb8\xe3\x83\xa5\xe3\x82\xa2\xe3\x83\xabor\xe3\x83\xaa\xe3\x83\x96\xe3\x83\x80\xe3\x82\xa4\xe3\x83\x96@1\n\xe3\x81\x82\xe3\x82\x8b\xe7\xa8\x8b\xe5\xba\xa6\xe5\x8b\x95\xe3\x81\x91\xe3\x82\x8b\xe6\x96\xb9\xe3\x81\xaa\xe3\x82\x89\xe8\xaa\xb0\xe3\x81\xa7\xe3\x82\x82\n\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x95\xe3\x83\xa9\xe3\x80\x81\xe3\x83\x91\xe3\x82\xb9\xe3\x80\x86\n\n#Apex\xe5\x8b\x9f\xe9\x9b\x86\n#ps4',1601656878.265829
